No.,Building Code,Room Code,room_capacity_indicator,room_capacity_value,room_category_1,room_category_2,room_category_3,room_category_4,room_category_5,room_category_6,room_category_7,room_category_8,room_category_NA,room_area_indicator,room_area_value,room_riv_rate_indicator,room_riv_rate_value,room_age_indicator,room_age_value,room_assessment_condition_rating_indicator,room_assessment_condition_rating_value,room_space_quality_indicator,room_space_quality_value
3498,110,L505,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3499,110,L506,0,0,0,0,0,0,0,0,0,1,0,0,0.000494415,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3500,110,L507,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3501,110,L508,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3502,110,L601,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3503,110,L602,0,0,0,0,0,0,0,0,0,1,0,0,0.000443774,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3504,110,L603,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3505,110,L604,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3506,110,L605,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3507,110,L606,0,0,0,0,0,0,0,0,0,1,0,0,0.000494415,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3508,110,L607,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3509,110,L608,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3510,110,L701,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3511,110,L702,0,0,0,0,0,0,0,0,0,1,0,0,0.000443774,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3512,110,L703,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3513,110,L704,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3514,110,L801,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3515,110,L802,0,0,0,0,0,0,0,0,0,1,0,0,0.000443774,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3516,110,L803,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3517,110,L804,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3518,110,L901,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3519,110,L902,0,0,0,0,0,0,0,0,0,1,0,0,0.000443774,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3520,110,L903,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3521,110,L904,0,0,0,0,0,0,0,0,0,1,0,0,0.000453103,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3522,110,LB101,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3523,110,LB102,0,0,0,0,0,0,0,0,0,1,0,0,0.000454435,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3524,110,LB103,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3525,110,LB104,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3526,110,LB105,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3527,110,LB106,0,0,0,0,0,0,0,0,0,1,0,0,0.000494415,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3528,110,LB107,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3529,110,LB108,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3530,110,LB109,0,0,0,0,0,0,0,0,0,1,0,0,0.000233215,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3531,110,LB201,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3532,110,LB202,0,0,0,0,0,0,0,0,0,1,0,0,0.000454435,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3533,110,LB203,0,0,0,0,0,0,0,0,0,1,0,0,0.000242543,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3534,110,LG01,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3535,110,LG02,0,0,0,0,0,0,0,0,0,1,0,0,0.000443774,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3536,110,LG03,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3537,110,LG04,0,0,0,0,0,0,0,0,0,1,0,0,0.000449105,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3538,110,LG05,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3539,110,LG06,0,0,0,0,0,0,0,0,0,1,0,0,0.000494415,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3540,110,LG07,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3541,110,LG08,0,0,0,0,0,0,0,0,0,1,0,0,0.000489084,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3542,110,M1301,0,0,0,0,0,0,0,0,0,1,0,0,0.001905696,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3543,110,M1302,0,0,0,0,0,0,0,0,0,1,0,0,0.003194373,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3544,110,M1303,0,0,0,0,0,0,0,0,0,1,0,0,0.033401654,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3545,110,M1304,0,0,0,0,0,0,0,0,0,1,0,0,0.034839588,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3546,110,M1305,0,0,0,0,0,0,0,0,0,1,0,0,0.008638267,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3547,110,M1306,0,0,0,0,0,0,0,0,0,1,0,0,0.025993427,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3548,110,M1307,0,0,0,0,0,0,0,0,0,1,0,0,0.001467253,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3549,110,M1308,0,0,0,0,0,0,0,0,0,1,0,0,0.033336354,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3550,110,S1001,0,0,0,0,0,0,0,0,0,1,0,0,0.002834556,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3551,110,S101,0,0,0,0,0,0,0,0,0,1,0,0,0.002805238,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3552,110,S102,0,0,0,0,0,0,0,0,0,1,0,0,0.002806571,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3553,110,S1101,0,0,0,0,0,0,0,0,0,1,0,0,0.002919846,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3554,110,S1201,0,0,0,0,0,0,0,0,0,1,0,0,0.002813234,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3555,110,S1301,0,0,0,0,0,0,0,0,0,1,0,0,0.002810568,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3556,110,S13M1,0,0,0,0,0,0,0,0,0,1,0,0,0.00155121,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3557,110,S201,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3558,110,S202,0,0,0,0,0,0,0,0,0,1,0,0,0.002823895,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3559,110,S301,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3560,110,S302,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3561,110,S401,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3562,110,S402,0,0,0,0,0,0,0,0,0,1,0,0,0.002873203,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3563,110,S501,0,0,0,0,0,0,0,0,0,1,0,0,0.002869205,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3564,110,S502,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3565,110,S601,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3566,110,S602,0,0,0,0,0,0,0,0,0,1,0,0,0.002859877,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3567,110,S701,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3568,110,S801,0,0,0,0,0,0,0,0,0,1,0,0,0.002867873,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3569,110,SB101,0,0,0,0,0,0,0,0,0,1,0,0,0.003922002,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3570,110,SB102,0,0,0,0,0,0,0,0,0,1,0,0,0.00303712,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3571,110,SB103,0,0,0,0,0,0,0,0,0,1,0,0,0.003562186,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3572,110,SB104,0,0,0,0,0,0,0,0,0,1,0,0,0.000363815,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3573,110,SB105,0,0,0,0,0,0,0,0,0,1,0,0,0.00180708,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3574,110,SB106,0,0,0,0,0,0,0,0,0,1,0,0,0.000691648,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3575,110,SB107,0,0,0,0,0,0,0,0,0,1,0,0,0.001376632,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3576,110,SB201,0,0,0,0,0,0,0,0,0,1,0,0,0.001076785,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3577,110,SB202,0,0,0,0,0,0,0,0,0,1,0,0,0.000716968,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3578,110,SG01,0,0,0,0,0,0,0,0,0,1,0,0,0.002777252,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3579,110,SG02,0,0,0,0,0,0,0,0,0,1,0,0,0.002787913,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3580,110,SG03,0,0,0,0,0,0,0,0,0,1,0,0,0.002717283,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3581,110,SG04,0,0,0,0,0,0,0,0,0,1,0,0,0.001648494,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3582,110,SG05,0,0,0,0,0,0,0,0,0,1,0,0,0.000895544,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3583,110,SGM01,0,0,0,0,0,0,0,0,0,1,0,0,0.001016815,0,0.26019335,0,0.061349693,0,0.061349693,0,1
3584,112,101,0,0,0,0,0,0,0,1,0,0,0,0,0.004473721,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3585,112,102,0,0,0,0,0,0,0,1,0,0,0,0,0.003392939,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3586,112,103,0,0,0,0,0,0,0,1,0,0,0,0,0.002806571,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3587,112,104,0,0.029411765,0,0,0,0,0,1,0,0,0,0,0.002827893,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3588,112,105,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002308158,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3589,112,106,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001864384,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3590,112,107,0,0,0,0,0,0,0,0,0,1,0,0,0.002209541,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3591,112,108,0,0,0,0,0,0,0,1,0,0,0,0,0.002452084,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3592,112,109,0,0,0,0,0,1,0,0,0,0,0,0,0.000306511,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3593,112,110,0,0,0,0,0,0,0,1,0,0,0,0,0.008990088,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3594,112,111,0,0,0,0,0,0,0,1,0,0,0,0,0.015097644,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3595,112,112,0,0,0,0,0,0,0,0,0,1,0,0,0.00495481,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3596,112,113,0,0,0,0,0,0,0,0,0,1,0,0,0.000179908,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3597,112,115,0,0,0,0,0,1,0,0,0,0,0,0,0.000445107,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3598,112,116,0,0,0,0,0,1,0,0,0,0,0,0,0.000401129,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3599,112,214,0,0,0,0,0,1,0,0,0,0,0,0,0.003098422,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3600,112,B01,1,0,0,0,0,1,0,0,0,0,0,0,0.009204645,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3601,112,C101,0,0,0,0,0,0,0,1,0,0,0,0,0.002058951,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3602,112,C102,0,0,0,0,0,0,0,1,0,0,0,0,0.002661311,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3603,112,C103,0,0,0,0,0,0,0,1,0,0,0,0,0.000317172,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3604,112,C104,0,0,0,0,0,0,0,1,0,0,0,0,0.000904872,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3605,112,CG01,0,0,0,0,0,0,0,1,0,0,0,0,0.001833733,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3606,112,CG02,0,0,0,0,0,0,0,1,0,0,0,0,0.004821544,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3607,112,CG03,0,0,0,0,0,0,0,1,0,0,0,0,0.001313997,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3608,112,CG04,0,0,0,0,0,0,0,1,0,0,0,0,0.001254028,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3609,112,CG05,0,0,0,0,0,0,0,1,0,0,0,0,0.001251363,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3610,112,CG06,0,0,0,0,0,0,0,1,0,0,0,0,0.004676285,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3611,112,CG07,0,0,0,0,0,0,0,1,0,0,0,0,0.004143223,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3612,112,CG08,0,0,0,0,0,0,0,1,0,0,0,0,0.00515071,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3613,112,CG09,0,0,0,0,0,0,0,1,0,0,0,0,0.003099755,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3614,112,G01,0,0,0,0,0,1,0,0,0,0,0,0,0.00140062,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3615,112,G02,0,0.005882353,1,0,0,0,0,0,0,0,0,0,0.002874536,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3616,112,G03,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.001799084,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3617,112,G04,0,0,0,0,0,0,0,1,0,0,0,0,0.01211383,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3618,112,G05,0,0,0,0,0,0,0,1,0,0,0,0,0.002698626,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3619,112,G06,0,0,0,0,0,0,0,1,0,0,0,0,0.002061617,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3620,112,G07,0,0,0,0,0,0,0,1,0,0,0,0,0.033291044,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3621,112,G08,0,0,0,0,0,0,0,1,0,0,0,0,0.002986479,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3622,112,G09,0,0,0,0,0,1,0,0,0,0,0,0,0.000353153,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3623,112,G10,0,0,0,0,0,1,0,0,0,0,0,0,0.00094885,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3624,112,G11,0,0,0,0,0,1,0,0,0,0,0,0,0.000390468,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3625,112,G12,0,0,0,0,0,0,0,1,0,0,0,0,0.004353782,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3626,112,G13,0,0,0,0,0,0,0,1,0,0,0,0,0.004447068,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3627,112,G14,0,0,0,0,0,0,0,0,0,1,0,0,0.000238545,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3628,112,G15,0,0,0,0,0,0,0,0,0,1,0,0,0.002627995,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3629,112,G16,0,0,0,0,0,0,0,0,0,1,0,0,0.005419906,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3630,112,G17,0,0,0,0,0,1,0,0,0,0,0,0,0.000503743,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3631,112,G18,0,0,0,0,0,1,0,0,0,0,0,0,0.001135422,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3632,112,G19,0,0,0,0,0,0,0,1,0,0,0,0,0.014499282,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3633,112,G20,0,0,0,0,0,1,0,0,0,0,0,0,0.000518403,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3634,112,G21,0,0,0,0,0,0,0,1,0,0,0,0,0.000740956,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3635,112,G22,0,0,0,0,0,1,0,0,0,0,0,0,0.000419786,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3636,112,G23,0,0,0,0,0,0,0,1,0,0,0,0,0.002066947,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3637,112,G24,0,0,0,0,0,1,0,0,0,0,0,0,0.001170071,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3638,112,G25,0,0,0,0,0,0,0,0,0,1,0,0,0.00055705,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3639,112,G26,0,0,0,0,0,0,0,1,0,0,0,0,0.014704511,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3640,112,G27,0,0,0,0,0,0,0,0,0,1,0,0,0.013182619,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3641,112,G28,0,0,0,0,0,0,0,0,0,1,0,0,0.001333987,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3642,112,G29,0,0,0,0,0,0,0,0,0,1,0,0,0.001847059,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3643,112,G30,0,0,0,0,0,0,0,1,0,0,0,0,0.002877201,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3644,112,G31,0,0,0,0,0,1,0,0,0,0,0,0,0.000593031,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3645,112,G33,0,0,0,0,0,0,0,0,0,1,0,0,0.000601027,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3646,112,S101,0,0,0,0,0,0,0,0,0,1,0,0,0.000726297,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3647,112,S102,0,0,0,0,0,0,0,0,0,1,0,0,0.00017058,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3648,112,S103,0,0,0,0,0,0,0,0,0,1,0,0,0.001200722,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3649,112,SB01,1,0,0,0,0,0,0,0,0,1,0,0,0.000359817,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3650,112,SG01,0,0,0,0,0,0,0,0,0,1,0,0,0.000461098,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3651,112,SG02,0,0,0,0,0,0,0,0,0,1,0,0,0.000338494,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3652,112,SG03,0,0,0,0,0,0,0,0,0,1,0,0,0.000795595,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3653,112,SG04,0,0,0,0,0,0,0,0,0,1,0,0,0.001609847,0,0.201831193,0,0.809815951,0,0.809815951,0,0.5
3654,113,101,0,0.31372549,0,1,0,0,0,0,0,0,0,0,0.019624671,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3655,113,102,0,0.190196078,0,1,0,0,0,0,0,0,0,0,0.029919428,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3656,113,103,0,0,0,0,0,0,0,1,0,0,0,0,0.001180732,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3657,113,104,0,0,0,0,0,0,0,0,0,1,0,0,0.000482421,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3658,113,105,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002061617,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3659,113,106,0,0,0,0,0,0,0,0,0,1,0,0,0.002930507,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3660,113,107,0,0,0,0,0,0,0,0,0,1,0,0,0.002412105,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3661,113,108,0,0,0,0,0,0,0,1,0,0,0,0,0.001996317,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3662,113,109,0,0.098039216,0,1,0,0,0,0,0,0,0,0,0.01700867,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3663,113,109A,0,0.021568627,0,0,0,0,0,1,0,0,0,0,0.003686123,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3664,113,121,0,0,0,0,0,0,0,0,0,1,0,0,0.000417121,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3665,113,122,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001282014,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3666,113,123,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001267354,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3667,113,125,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001457924,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3668,113,126,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.002253519,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3669,113,127,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001788422,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3670,113,128,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001723122,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3671,113,129,0,0.019607843,1,0,0,0,0,0,0,0,0,0,0.007774707,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3672,113,130,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001461922,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3673,113,131,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001719124,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3674,113,132,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001263357,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3675,113,132A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001645828,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3676,113,133,0,0,0,0,0,0,0,0,0,1,0,0,0.001263357,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3677,113,134,0,0,0,0,0,0,0,0,0,1,0,0,0.000879552,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3678,113,135,0,0,0,0,0,0,0,1,0,0,0,0,0.001796418,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3679,113,135A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001086113,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3680,113,135B,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.000972838,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3681,113,136,0,0.031372549,0,0,0,0,0,1,0,0,0,0,0.00478423,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3682,113,138,0,0.001960784,0,0,0,0,0,1,0,0,0,0,0.00116474,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3683,113,139,0,0,0,0,0,1,0,0,0,0,0,0,0.001254028,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3684,113,140,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.00098883,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3685,113,141,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.00234947,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3686,113,202,0,0,0,0,0,0,0,0,0,1,0,0,0.00043178,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3687,113,203,0,0.007843137,0,0,0,1,0,0,0,0,0,0,0.002020304,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3688,113,205,0,0.019607843,0,0,0,0,0,1,0,0,0,0,0.002850548,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3689,113,207,0,0.043137255,1,0,0,0,0,0,0,0,0,0,0.01265622,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3690,113,212,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001713794,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3691,113,213,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.002054953,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3692,113,215,0,0.009803922,1,0,0,0,0,0,0,0,0,0,0.003606163,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3693,113,215A,0,0,0,0,0,0,0,1,0,0,0,0,0.002277507,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3694,113,216,0,0,0,0,0,0,0,0,0,1,0,0,0.001307334,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3695,113,217,0,0,0,0,0,0,0,0,0,1,0,0,0.001176734,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3696,113,217A,0,0,0,0,0,0,0,0,0,1,0,0,0.000213225,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3697,113,218,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001267354,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3698,113,219,0,0,0,0,0,0,0,1,0,0,0,0,0.001278016,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3699,113,C101,0,0,0,0,0,0,0,1,0,0,0,0,0.001817741,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
3700,113,C102,0,0,0,0,0,0,0,1,0,0,0,0,0.000303845,0,0.345359997,0,0.809815951,0,0.809815951,0,0.5
